text,label,0,1,2,3,4,5,6,7,8,9,10,11
That can’t happen when people use platforms like Facebook and Twitter to spread misinfo about the pandemic like the plandemic video. And it’s the same thing with trump and election fraud. He is creating a toxic environment for democracy. That needs to be stopped.,COCO evaluation RELATED,1,1,1,1,1,1,1,1,1,1,2,1
Why cannot people understand that Covid is real. Stay at home people and stop thinking its a fake virus!!  I lost my uncle on my birthday to covid. I work in healthcare and proud to call myself a student nurse soon to qualify. Stay at home please I beg you all to save the NHS xx,COCO evaluation RELATED,1,1,1,2,1,1,1,1,1,1,1,1
It also offers little pol gains 4 D's (makes their base happy) &amp; hella high risk 4 R's bc after 5 yrs of 24/7 neg coverage an impeachment &amp; a Pandemic that destroyed the econ that was his trademark he still still gained 11m  votes ( 74.3 to 62.9) so it's a big risk 4 R's,COCO evaluation UNRELATED,1,1,1,1,1,1,1,1,1,1,1,1
Even if somehow they made IC's or PCB's small enough (which they dont) to inject a GPS microchip into the Covid vaccine 1. Whats the power supply? 2. The reciever would prob be shit if or external and your skin &amp; bones would prob block out any satellite communications.,COCO evaluation RELATED,1,2,1,1,1,2,1,1,1,1,1,1
You make a good point. I wear the dammed thing for one hour a week. My choice. I could make that zero.   I’m finding some of the anti-mask anti-vaccine and covid-deniers are becoming rude and insulting. “Fucktards” “open your eyes” “sheeple” “brainwashed” etc.,COCO evaluation UNRELATED,1,1,1,1,1,1,1,1,1,1,1,1
me: why don't u want a covid vaccine  pt: cause covid is foreign biotech and i don't want a microchip implant to avoid it  me: well the vaccine is american biotech and that means u prefer the foreign biotech to domestic biotech  pt:  me: turns out u were the communist all along,COCO evaluation RELATED,1,2,2,1,1,1,1,1,1,1,1,1
What do they need to round up anyone for when we got a bunch of retards lining up to get COVID Tests that don’t work while walking around with their willing slave cellular devices tracking and recording everything they do.   Gov’t doesn’t need microchips with a dumbass populace!,COCO evaluation UNRELATED,1,1,1,1,1,1,1,1,1,1,1,1
What if - and you may want to grab hold of a chair or something hear me out - the left tends to accurately characterize things and the right is currently immersed in Facebook posts convincing each other that Bill Gates is putting tracking microchips into Covid vaccines.,COCO evaluation RELATED,1,2,2,1,1,1,1,1,1,1,1,1
I believe him! It whole thing is exactly what China give did to the HK protestors! It shows US deep State is working with China gov who made Wuhan virus killing million of people and stealing our millions intellectual properties! US is a laughing stock!,COCO evaluation CONSPIRACY,1,1,1,1,3,1,1,1,1,1,3,1
NHS reduce cancer and other treatments in 2020  Deaths are up YoY!  Rebrand the flu season and associate as many deaths as possible with Covid19 regardless of actuarial circumstances  Move the positive test goal posts from 28  to 60 days  Pandemic or #plandemic?   #lockdownuk,COCO evaluation CONSPIRACY,1,1,1,3,1,1,1,1,1,1,1,1
Sad to have missed the luncheon I was invited to this afternoon with   &amp; Rajan Britto. The luncheon took place adhering to COVID-19 operational guidelines &amp; health protocols. But I have decided not to attend any gathering until after the current situation,COCO evaluation UNRELATED,1,1,1,1,1,1,1,1,1,1,1,1
research &amp; find out the truth. These people who control the world are narcissists &amp; I believe are under the Jezebel spirit (evil entity). It’s a spiritual war. These people have an agenda that has been happening for centuries &amp; still is. For e.g corona was planned decades ago,COCO evaluation CONSPIRACY,1,1,1,1,3,1,1,1,3,1,3,1
You haven’t got a clue what all global politicians are involved in ... but I will give you a clue: missing children satanic rituals dead kids child trafficking ... Covid is nothing but a smoke screen. It’s a shame most Pakistani celebs have such low IQ &amp; don’t research ..,COCO evaluation CONSPIRACY,1,1,1,1,1,1,1,1,1,3,3,1
Spiritual mRNA COVID-21 vaccine released with 99% success rate! Yes it is called morning prayer and by ingesting it it trains your body to not become drained and depleted by surrounding negativity. Only positive side affects. Try it! (Booster each morning to maintain efficacy),COCO evaluation UNRELATED,1,1,1,1,1,1,1,1,1,1,1,1
This is what I'm SCREAMING as loud as possible about: COVID-19 Brain Fog! With or without being physically symptomatic the resulting loss of higher reasoning impairs impulsive judgement as a mental symptomology. This is a Chinese #bioweapon  designed to inflame Russian-Trumpism.,COCO evaluation CONSPIRACY,1,1,1,1,3,1,1,1,1,1,1,3
Julius Malema: Vaccines are therefore an inevitable and necessary intervention in defeating COVID-19. We condemn all unscientific and nonsensical conspiracy theories that seek to suggest vaccines are part of an agenda for population control.  #EFFPresser,COCO evaluation RELATED,1,1,2,1,1,1,1,1,1,1,1,1
My child has waited almost a year for minor op but which is affecting his eating by not having it (he has ARFID) &amp; hospital have possible bed Monday. Say covid swab team will arrange test before Monday. I say no policy to withhold treatment if he refuses swab.Waiting for call,COCO evaluation UNRELATED,1,1,1,1,1,1,1,1,1,1,1,1
Oh I beg to differ. The genetic code of the mrna in this vaccine is different from the viral DNA encapsulated within our own DNA which involved the implantation of embryos. This will have zero effect on that gene and this is known because women who have had covid have had no,COCO evaluation UNRELATED,1,1,1,1,1,1,1,1,1,1,1,1
Considering how many people have been drawn into conspiracies about Covid being fake/political/vaccine microchips etc. I can't have hope. They'll deny climate change happening right before their eyes even when heat waves hurricanes etc. get worse.,COCO evaluation RELATED,1,1,2,2,1,1,1,1,1,1,1,1
I live in South Carolina. Almost everyone I know believes in at least one conspiracy theory. Lots of people believe trump won. Lots believe covid is a hoax or wearing a mask is a sign of weakness or they're gonna put microchips in the vaccine. It's crazy,COCO evaluation RELATED,1,1,2,2,1,1,1,1,1,1,1,1
As I have explained before:  Just because your reach as an influencer is a statistically insignificant joke doesn't mean you aren't complicit for sharing all the lies and propaganda about the election fraud/covid that you continue to share today.  🤷🏻‍♂️  It's a simple concept dude.,COCO evaluation RELATED,1,1,1,1,1,1,1,1,1,1,2,1
If you still haven’t figured out that the Covid Plandemic was fake just like the MSM propaganda and the CDC fake numbers to promote it than why is the Left after Biden supposedly won they’re asking for their cities and states to open now after the elections? Discernment folks!,COCO evaluation CONSPIRACY,1,1,1,3,1,1,1,1,1,1,1,1
A former boss with whom I worked closely in local government (and is the most ethical person I know) just sent me an email that shocked me. Sadly he believes the COVID hoax deep state election fraud and that the media is lying to cover Joe Biden. 😕,COCO evaluation RELATED,1,1,1,2,1,1,1,1,1,1,2,1
Introduce a pandemic for population control Give people hope that can flatten curve Introduce New more transmissible Virus For 2nd wave Introduce Vaccine to provide “HOPE” Pretend that Vaccines have “Production Issues” Make price of Vaccines skyrocket  All poor people will die,COCO evaluation CONSPIRACY,1,1,1,1,3,1,3,1,1,1,1,1
The left are extremely sceptical about Big Pharma in particular and corporations in general. If you can't see the difference between scepticism and the idea that Bill Gates invented Covid as an excuse to inject everyone with microchips your perspective needs adjusting.,COCO evaluation RELATED,1,2,2,1,2,1,1,1,1,1,1,1
&gt; It took 75 days to lock down Wuhan.  &gt; There are 75 days between the Great Conjunction and March 6 2021.  &gt; The Bible describes a 75-day gap between the end of the first half of tribulation and the rise of the Antichrist.  &gt; March 6th will be 1260 since Rev 12 sign.,COCO evaluation CONSPIRACY,1,1,1,1,1,1,1,1,3,3,1,1
I am a baptised and confirmed scientist even got born again along the way but they wanted money for god so I ditched it. You stated Fauci and Gates did not/will not take the covid vax. So did they fake it? How about Adams? All fakers who know vax are for population control?,COCO evaluation CONSPIRACY,1,1,3,1,1,1,3,1,1,1,1,1
Absolutely Love it 💖..people WANT and NEED company ..these tight Tyrannical RULES are GOING TO BACK FIRE..PEOPLE WAKE UP THERE'S NO COVID 19...IT'S BEEN A YEAR NEARLY..where's ALL the inundated FUNERALS....COME ON PEOPLE SEE THE LIGHT💡IT'S TO USHER IN THE NEW WORLD ORDER,COCO evaluation CONSPIRACY,1,1,1,3,1,1,1,3,1,1,1,1
"A mid-life crisis combined with shit covid uncovered (anti-masker plandemic extreme q-spiracy folx) has really hit me hard. Seeing a lot of my ""community"" (mostly online) go full q &amp; not hiding their white supremacy - really makes the mid-life questioning everything intense.",COCO evaluation RELATED,1,1,1,1,1,1,1,1,1,1,2,1
Recovering from Covid-19 at home that might have been avoided if a certain Orange Cult Leader had promoted mask wearing hadn’t called it a hoax adding fuel to the Plandemic fire and actually cared about someone other than himself.,COCO evaluation RELATED,1,1,1,2,2,1,1,1,1,1,1,1
My cousin went down this road.  Hard.   And now she is no longer on communication w reality.   Deep state vaccine misinfo health misinfo covid is a hoax blah blah blah.  No fixing that level of crazy.  But they go from reasonable to insane so quick,COCO evaluation RELATED,1,1,2,2,1,1,1,1,1,1,2,1
"This ""national stockpile of vaccines are bare"" is #fakenews folks. We see vaccine cartons all the time come through UPS. Don't buy into the liberal Hype. Besides - most of the covid crap is false flags anyways. Thia from a Kidney Cancer patient. You're welcome.",COCO evaluation CONSPIRACY,1,1,1,1,1,1,1,1,1,1,3,1
It's funny. I actually agree with the gist of that video. There is a Foucauldian aspect to it. However Covid 19 is not being used as a means for population control. This situation will not go on indefinitely. Lockdown does not achieve any longterm control over the population,COCO evaluation RELATED,1,1,1,1,1,1,2,1,1,1,1,1
I’ve lost quite a few. Watched the evolution from pro life anti vax Covid denier to savior of the children from the deep state. Many have been radicalized by horrid images of the victimization of children. They truly believe they’re saving children.,COCO evaluation RELATED,1,1,2,2,1,1,1,1,1,2,2,1
The world is ruled by Lucifarians who have made a deal with the prince 👑 of this world which is Lucifer. The price is your soul and my soul...most leaders/elite are part of the cabal covid19 plandemic. But the good news is that it’s all temporary uJesu is returning.,COCO evaluation CONSPIRACY,1,1,1,1,3,1,1,1,1,3,3,1
wonder why people still believe covid 19 conspiracy theories and these people claim to have education ☹️  so many noise about vaccine and being implanted with chips so we can be tracked when you're literally holding a tracking device rn,COCO evaluation RELATED,1,2,2,1,1,1,1,1,1,1,2,1
I have a cousin who was in icu for Covid right? She is not spiritual or anything. So of course I started praying to see what was up. I ain’t see nothing but heaven so I was like uhhh. Tell me why she started to see angels working on her and talking to her while awake!!!!,COCO evaluation RELATED,1,1,1,1,1,1,1,1,2,1,1,1
My son had never seen “The Wire” so we binged it because nothing like a dramatization of our institutional failures to take your mind off the world being on fire.  Season 3 or 4 the corner kids touting their products yell “Pandemic! Pandemic!” We had to pause it to giggle.,COCO evaluation UNRELATED,1,1,1,1,1,1,1,1,1,1,1,1
4 years of failing by the Dems to take out President Trump. and it took a plandemic and covid 1984 them fixing the election (Nobody can be that deranged to actually believe Sleepy Sniffy Joe got 80  million votes) and 2 empty impeachments without a shred of evidence. We're fucked,COCO evaluation CONSPIRACY,1,1,1,1,3,1,1,1,1,1,3,1
29 dead in Norway from the vaccines. no trump was Rothschild approved Rothschild inc bailed him out in the 90s for his bankrupt casinos.  could it be that covid is the excuse to bankrupt the middle class and transfer that wealth to the elite? is the rockefeller lockstep plan,COCO evaluation CONSPIRACY,1,1,1,1,1,1,1,1,1,1,3,1
2 friends in my spiritual community deep into it. 1 was already consumed by every conspiracy theory before Q qrap she lost her job &amp; her family avoids her. The other told me I was anti-freedom after asking her to wear a mask after my friend &amp; his parents died from covid.,COCO evaluation RELATED,1,1,1,1,1,1,1,1,1,1,2,1
What should be the quantum of additional fees that MCA will earn if they didn't give extensions? Any roughly figure?   Why any Government would want to kill it's own economy especially in pandemic?There must be some reason that we are not able to see.  #Extend_CFSS #Extend_LLPSS,COCO evaluation UNRELATED,1,1,1,1,1,1,1,1,1,1,1,1
. Vaccine is only effective if 2nd dose is administered 21 days after 1st shot. Some are still getting covid after the first shot and dying. 7 in once case.  Trudeau will be happy  Prolonged PLANdemic and he can remain in uncontested emergency power longer. .,COCO evaluation CONSPIRACY,1,1,1,1,3,1,1,1,1,1,3,1
“China has been working very hard to contain the Coronavirus. The United States greatly appreciates their efforts and transparency. It will all work out well. In particular on behalf of the American People I want to thank President Xi!”  --Donald Trump Jan 24 2020,COCO evaluation UNRELATED,1,1,1,1,1,1,1,1,1,1,1,1
Just curious why you're pushing the PLANDEMIC covid-19 narrative as if its something that is actually happening? That there is an actual deadly disease out there? There's major evidence 100s of thousands of doctors scientists nurses that are exposing the lies,COCO evaluation CONSPIRACY,1,1,1,3,1,1,1,1,1,1,1,1
Just curious why you're pushing the PLANDEMIC covid-19 narrative as if its something that is actually happening? That there is an actual deadly disease out there? There's major evidence 100s of thousands of doctors scientists nurses that are exposing the lies,COCO evaluation CONSPIRACY,1,1,1,3,1,1,1,1,1,1,1,1
say-affirmation  chemtrails are over covid is over i am health i am wealth i am love i am abundance i am ready for universal knowledge i call the arch angels and angels to help me  this has more effect when you elevate your level breath in positive nose exhale neg mouth 3x,COCO evaluation CONSPIRACY,1,1,1,1,1,1,1,1,3,1,1,1
The vaccines are killing people in dozens and they are panting it on Covidthis is wrongthe government is reducing population right nowall this to the New World Order i think when you see a dead body they tell you he was killed by the virusewake up people before its too late.,COCO evaluation CONSPIRACY,1,1,3,1,1,1,3,3,1,1,1,1
As you may have noticed the swamp has access to treatments that make COVID-19 seem like the bat sniffles. This bioweapon isn’t cute. It will lay you on your back in a constant search for air. It will snatch your sense of smell and taste. This illness is designed by the swamp.,COCO evaluation CONSPIRACY,1,1,1,1,1,1,1,1,1,1,3,1
Actions speak louder than words! Joe will be out in 6 months tops- that's the plan. And who gives a hoot about plane interiors when ad ita bern stated 400k covid deaths &amp; ongoing unemployment. My son's plant can't get enough aluminum steel or microchips to make the car parts.,COCO evaluation UNRELATED,1,1,1,1,1,1,1,1,1,1,1,1
eating and practice yoga and breathing exercises. I one point I felt like I wasn’t doing enough for myself I wasn’t drinking all the hot covid teas I wasn’t doing any little home remedies 😞 because I honestly felt fine. I’m here today feeling good physically and spiritually,COCO evaluation UNRELATED,1,1,1,1,1,1,1,1,1,1,1,1
ok. I presented in this thread three version of cash debit cards ready to use by nfc rfid (the stick in chip or swipe slide magnet stripe should no more be used - at all. because of covid-19 and successor variants xor pandemics).,COCO evaluation UNRELATED,1,1,1,1,1,1,1,1,1,1,1,1
Please stop with the conspiracy theories. Here's the truth: QAnan isn't real. There's no secret cabal of satan worshiping cannibalistic pedophiles running the gvrnmt. The vaccine isn't a secret plan to microchip you. Covid-19 isn't a hoax. Masks work. The election wasn't stolen.,COCO evaluation RELATED,1,2,2,2,1,1,1,1,1,2,2,1
"I have friends that think Covid is a ""plandemic"" and have hundreds on their personal payroll  While they aren't stupid people they say (and believe) some real stupid stuff  A common theme is an obsession with money  They are ""industrious"" but not exceptionally intelligent",COCO evaluation RELATED,1,1,1,1,2,1,1,1,1,1,1,1
Whats needed is governments that has brains and thinks about quality of life over profiteering whatever the damage.  Given his and sons and some tories view regards population control makes one think about IF covid wasn't made for that reason..,COCO evaluation CONSPIRACY,1,1,1,1,3,1,3,1,1,1,1,1
SCOTUS UPDATES TODAY: - Sends Trump emoluments case to lower court instructs to dismiss as moot - Will not hear a Nevada church’s challenge to state’s COVID stay-at-home orders -  Tells lower court to consider a Texas death-row inmates request for a spiritual advisor,COCO evaluation UNRELATED,1,1,1,1,1,1,1,1,1,1,1,1
We're all on the same 'merry go round' .... Earth around the Sun  but we're not all merry. I think we should all better hurry up &amp; get merry and get along with each other before our ride comes to an *untimely end end.  * climate change * nuclear disaster * pandemic depopulation,COCO evaluation UNRELATED,1,1,1,1,1,1,1,1,1,1,1,1
the LDB 1 year of covid word awards have been announced!  yuckiest: in pandemic times stupidest: plandemic most unthinkingly overused: grim milestone yuckiest verb category: masking mispronunciation category: quarantYne best: global pandemic,COCO evaluation RELATED,1,1,1,1,2,1,1,1,1,1,1,1
/ Covid 19 vaccines/ Covid 19 tests / flu shots /  quantum dot tattoos / Neuralink which are all Marks of the Beast plus the food shortages and nuclear war.  The Jews are the Satanic Serpent seedline from Satan’s rape of Eve and are at war with God of Abraham Isaac and Jacob,COCO evaluation CONSPIRACY,1,1,1,1,1,1,1,1,3,1,3,3
Focus on the positive? How about focus on the truth. Re: Covid vaccine: * No microchip * No autism * Significantly helps not get Covid * Hurts your arm * Immune reaction is uncomfortable for a couple of days * No infertility * No mind control * Helps not get Covid!,COCO evaluation RELATED,1,2,2,1,1,1,1,1,1,1,1,1
You mean the communist New World Order priorities. China Biden puppet sure does. Kill jobs shut down energy independence open borders amidst a pandemic air travel from terrorist nations “Come on Over” Paris accord scam.... Nothing but how quickly can we destroy America....,COCO evaluation CONSPIRACY,1,1,1,1,1,1,1,3,1,1,3,1
.    How many #illegalaliens are now going to come into our Country infected with #COVID19 and other diseases because of you opening up our borders? Will they be required to wear a mask when crossing illegally?  Are the SHEEPLE having buyers remorse?,COCO evaluation UNRELATED,1,1,1,1,1,1,1,1,1,1,1,1
#SupremePOTUS #First100Days Day 8: COVID vaccine will be dispersed for free via chemtrails.  Public spaces are now COVID free zones  Stimulus checks of $10k to be delivered personally by former President Trump as he serenades you with a haunting rendition of “I’m a Little Teapot”,COCO evaluation RELATED,1,1,1,1,1,1,1,1,1,1,2,1
"After SEEING 911 &amp; all the false flags after WITH NO ONE WAKING UP FAKE COVID WW3 plandemic putting humanity deeper into trance I don't want to SEE another thing  It's time to go underground become ""the gray man"" &amp; ride this war out Adios GOOD LUCK NO GODS NO MASTERS NO FEAR!",COCO evaluation CONSPIRACY,1,1,1,3,3,1,1,1,1,1,1,1
"If it is a simulation 'Computer show Arch"" Nature &amp; the Natural world is wonderful the force of Nature is far more powerful than mankind small virus spread with man's help &amp; devastated the planet every 100 years a pandemic almost like the planet own population control 🤔",COCO evaluation RELATED,1,1,1,1,1,1,2,1,1,1,1,1
"program the opportunity to reorganize itself."" ""Not a revolutionary new world order but an adjustment of politics"" You need this when planning the post-corona period.""Not a revolutionary new world order but an adjustment of politics in order to cope with the challenges of the",COCO evaluation UNRELATED,1,1,1,1,1,1,1,1,1,1,1,1
megagalaxy-brain take: covid19 is a bioweapon developed by the usa to weaken china's economy &amp; slow its growth while at the same time starting hot conflicts in south china sea indian border &amp; xinjiang but the shit got blown back into its face. becoz the virus mutated!,COCO evaluation CONSPIRACY,1,1,1,1,3,1,1,1,1,1,3,1
I can almost hear the choir of Armchair Scientists telling me how Autism isn't real and how Vaccines and Mind Control Devices are ruining us and how Newscorp is spreading the Covid Agenda...  But it might just be me but it could also be the intense screeching of Bogans Fucking.,COCO evaluation RELATED,1,2,2,1,1,1,1,1,1,1,2,1
Orbiting forest fire lasers are being repurposed with beam splitters for a massive array of laser microphones. Aimed at every window they pick up the vibrations of voices inside.  But chemtrails come to our rescue and disperse the beams. So Covid was invented to stop air travel.,COCO evaluation CONSPIRACY,1,1,1,1,2,1,1,1,1,1,3,3
It has been said by  in 2011 that there will be depopulation of people and the way that it seems to me covid was their strategy. Let's not be fooled by the government. Are we even 100% Sure that their vaccine will help people or kill them.,COCO evaluation CONSPIRACY,1,1,3,1,1,1,3,1,1,1,1,1
Early in the pandemic I knew there may never be another moment like this in my lifetime where I could go deep emotionally and spiritually. Instead of focusing on what I couldn’t do I decided to the things I longed to do for myself and for my loved ones.,COCO evaluation UNRELATED,1,1,1,1,1,1,1,1,1,1,1,1
Losing items in a small finite area is something I did not realize was so common until the pandemic. Many a time I’ve said “I haven’t BEEN anywhere in 3 weeks where can it BE?” Perhaps your shoe is on a spiritual journey. 🤷🏼‍♀️,COCO evaluation UNRELATED,1,1,1,1,1,1,1,1,1,1,1,1
because the numbers on the deaths are artificially inflated along with the media frenzy and now that they got their bailout for Wallstreet and trump blamed for a pandemic it's time to let it leave the news cycle and put the sheeple back in their pens,COCO evaluation CONSPIRACY,1,1,1,1,1,1,1,1,1,1,3,1
There are other ways to reduce the impact of covid but it will not be profitable for the pharmaceutical companies. Plus the government won't be able to implement it's agenda of the new world order as stipulated by WEF. Vaccines should a very last resort. It's the nuclear option.,COCO evaluation CONSPIRACY,3,1,3,1,1,1,1,3,1,1,1,1
THE VACCINE DOES NOT PREVENT THE SPREAD OF COVID... LOOK IT UP ON THE CDC AND THE  WHO WEBSITES... YOUR ONLY GETTING A FUCKIN DOES OF SOME HORRIBLE SHIT THAT WILL HELP BILL GATES FUTHER HIS #1 PUBLICLY STATED ADGNDA... POPULATION CONTROL,COCO evaluation CONSPIRACY,1,1,3,1,1,1,3,1,1,1,1,1
Unbelievably there are millions of sane people desperate to be injected with a vaccine funded by #BillGates whose stated aim is massive depopulation. The fact that this dodgy jab doesn't even work against #covid doesn't seem to worry them. They are hypnotized by fear. .,COCO evaluation CONSPIRACY,1,1,3,1,1,1,3,1,1,1,1,1
New World Order post pandemic with India leading Direct tax: Return filers increased after corporate tax reduction  Senior citizens: reduce compliance burden for &gt;75 yrs; only pension &amp; interest income exempt from filing ITRs Reduction in IT proceedings for reopening to 3 yrs,COCO evaluation RELATED,1,1,1,1,1,1,1,2,1,1,1,1
Regardless if you think that it’s a “fake virus” or no one really got sick😂 doesn’t mean that it is unsafe. I work in healthcare and have watched people die because of covid. students could bring it home to so many family members and harm them even if it doesn’t harm you.💀,COCO evaluation RELATED,1,1,1,2,1,1,1,1,1,1,1,1
"You know eventually this guy who was going to join the RCC just before Covid is going to have to sit down with a priest after a year of hanging out with you and  what do you know about Cathol -?""  ""The Pope is evil! The Antichrist is here! Sedde vacante!""",COCO evaluation UNRELATED,1,1,1,1,1,1,1,1,1,1,1,1
"I hope you're joking. That is the whole farce that is being played. You can't make others sick if you're not sick!! Covid supposedly is spread by ""droplets"" therefore the reason for the mask. If you're not ""sick"" you are not coughing and sneezing you are not spreading droplets",COCO evaluation UNRELATED,1,1,1,1,1,1,1,1,1,1,1,1
that said removing a sentient being's free will via implanted brain chip is pretty messed up  and releasing this story right now as people are afraid to be vaccinated during a pandemic because they fear exactly this type of thing is not super helpful,COCO evaluation RELATED,1,2,2,1,1,1,1,1,1,1,1,1
I dont know why everyone's fixated on 100K dead when that figure has passed 3 wks ago. Same with 130K austerity dead that figure was 3yrs ago. Please do keep up. In all reality since tories came into power a decade ago the preventable deaths are over 500K. #Tory #Depopulation,COCO evaluation UNRELATED,1,1,1,1,1,1,1,1,1,1,1,1
As it stands ON AN INTERNATIONAL WORLD VIEW LEVEL  pervert deviant spiritual wickedness and PSYCHOPATHY are a protected type of African American male.  I'm telling you truthfully killing 47 million African Americans DURING 33 YEARS OF PANDEMIC &amp; ANTIBIOTIC RESISTANCE isnt hard.,COCO evaluation UNRELATED,1,1,1,1,1,1,1,1,1,1,1,1
We Indian must never forget that when India is showing path to whole world in fight against #COVID19 Leftists / Congressis and all Chirkuts joined hands with George Soros and Turkey to defame and break India.   They just forgot that Mahadev himself is with  ji 🙏,COCO evaluation CONSPIRACY,1,1,1,1,1,1,1,1,1,1,3,1
The Holy Bible books of Isaiah”stay at your house until anger of God is over” this nonsensical statement of Scientific prove of Covid pandemic killings in the church gathering.Non of them are driven by spiritual power they are money mongers.We suffer when Churches are closed but,COCO evaluation UNRELATED,1,1,1,1,1,1,1,1,1,1,1,1
Ya Biden and you’re not helping the situation by implanting all your radical executive signatures to tear down everything that President Trump put in place that had the American economy Great before the pandemic caused by your “friends” in China‼️‼️‼️,COCO evaluation CONSPIRACY,1,1,1,1,3,1,1,1,1,1,1,1
God? in his mystrious ways is apparantly a trumplican who believes the Covid pandemic is a hoax nothing burger fake news false flag and cancel culture and did not happen just like 9-11 and mass shootings that killed children. Tell him it's time to show up.,COCO evaluation RELATED,1,1,1,1,1,1,1,1,2,1,1,1
All paid for by Soros and in reality I am very ill as I stand between them and world domination? I’ll ask my dogs. They are much more intelligent than #COVIDIOTS or #antivaxxers. They could sniff out if I had #Covid so a massive microchip would definitely draw their attention.,COCO evaluation RELATED,1,2,2,1,1,1,1,1,1,1,1,1
There are 10000 varients of the common cold and flu. Covid if you believe it exists apparently mutated 40 times last April. This was an Icelandic study. They can keep bringing out varients. PCR testing was one tool to keep the sheeple scared. This is their other tool,COCO evaluation CONSPIRACY,1,3,1,1,1,1,1,1,1,1,3,1
Plagued by Covid Fire in CA Innocent children ripped from their parents at the border Businesses failing Joblessness Families going without food Police on a murder rampage against unarmed citizens Are we sure Trump isn't the Antichrist?,COCO evaluation UNRELATED,1,1,1,1,1,1,1,1,1,1,1,1
All I’m saying—  Hell Na I don’t believe my government when it comes to this pandemic. When the fuck has this government ever shown that it legitimately cared for all its people? Never. Literally never. So why would they start during a #plandemic?  Actions speak louder.,COCO evaluation UNRELATED,1,1,1,1,1,1,1,1,1,1,1,1
You guys are obsessed with all things foreign' we have managed covid the best in the world.. We have a better culture than them.. We have yoga spirituality beautiful inspiring history.. Of courage wealth.. Licking foreign  isn't patriotism,COCO evaluation UNRELATED,1,1,1,1,1,1,1,1,1,1,1,1
Long time ago Government control has gone way too far. Covid-19 and Plandemia was as George Soros said had fallenl down as unexpected the best opportunity to him and his globalist friends to fill the plan enslaving nations. With British sheep no problem to enslave their nation.,COCO evaluation CONSPIRACY,1,1,1,1,1,1,1,3,1,1,3,1
This pandemic happened after a century nothing has hit harder like this after independence so obviously vaccinations done by congress in last 70 years IS going to be on on smaller scale than this! So how do you not remember pulse polio campaigns and smallpox vaccinations!,COCO evaluation UNRELATED,1,1,1,1,1,1,1,1,1,1,1,1
"Does anybody recall when Gates the scientist medical expert and psychic mentioned in an interview..  ""This won't be the last pandemic that we that we face... we'll have to prepare for the next one. THAT WILL GET ATTENTION THIS TIME""  You're niave to think he's good!  #plandemic",COCO evaluation CONSPIRACY,1,1,1,1,3,1,1,1,1,1,1,1
The sheeple are those that blindly follow conspiracy theorists and those with own personal agendas. They are blind to science and medicine or doing their own proper research. Generally they haven’t seen covid sufferers first hand.,COCO evaluation RELATED,1,1,1,1,1,1,1,1,1,1,2,1
There’s much suffering due to the pandemic but God when he reveals things they come in twos. This has to do more with you than her. What’s happening in the physical is also happening in the spiritual. Ask God to REVEAL to you the meaning of this. Pay attention to your dreams!,COCO evaluation UNRELATED,1,1,1,1,1,1,1,1,1,1,1,1
"Dr Samuel Eldritch ABC-TV's 'Your New Reality' June 2021:   ""If you live in poor or minority communities you have already experienced depopulation. The virus most now simply call The V has depopulated your communities and your families. Do you get it?"" #EDDayANovel #fiction",COCO evaluation UNRELATED,1,1,1,1,1,1,1,1,1,1,1,1
Nicky Haley spending her time fomenting lies about what Biden is doing but has zilch to say about the almost 500000 DEAD AMERICANS due to the incompetence and lies told about Covid by TraitorTrump. How UN AMERICAN! Great example of another radical right wing QAnon nut case!,COCO evaluation RELATED,1,1,1,1,1,1,1,1,1,1,2,1
I MEAN ZOOMERS THE MILLENNIAL GENERATION WAS TRYING ITS BEST THE WHOLE TIME WHAT WAS GOING ON WITH THIS WHOLE COVID-19 PLANdemic WHERE EVERYTHING WAS WELL PLANNED BEFOREHAND BECAUSE IT IS A PLAN-DEMIC AND NOT A PANDEMIC! I AM DEAD SERIOUS AND I WILL FIGHT LIKE HELL 4MY HISTORY,COCO evaluation CONSPIRACY,1,1,1,1,3,1,1,1,1,1,1,1
This was my sister’s best friend she didn’t like Trump until 5-6 months ago did a complete 180 started sharing conspiracy theories about COVID &amp; lots of QAnon stuff. She’s a big follower of Sidney Powell  now &amp; a LOT more angry. My sister called in tears &amp; is blocking her on FB,COCO evaluation RELATED,1,1,1,1,1,1,1,1,1,1,2,1
I just had a lovely voicemail left by a Jehovah's Witness evangelizer hoping me and my family are well physically spiritually and emotionally since the pandemic began.  I don't really know how they got my name and number but thanks I guess 😊,COCO evaluation UNRELATED,1,1,1,1,1,1,1,1,1,1,1,1
Utterly shameful. The fact that the health minister  and Bonnie Henry still have their jobs is a disgrace. It's time to recall the NDP gov't and replace them with some fish in an aquarium and a bowl of yoghurt both of which could handle this pandemic better.,COCO evaluation UNRELATED,1,1,1,1,1,1,1,1,1,1,1,1
i already did say that i agree she should use her platform more responsibly because not everyone is going to understand the same way but i also said when you see post about spirituality it's obvious connected to spirituality not covid alone. no one is going to read tjay as don't,COCO evaluation UNRELATED,1,1,1,1,1,1,1,1,1,1,1,1
The world is fucced up &amp; we all know that. From racism to genocide &amp; the top down means of population control. COVID-19 is a prime example. It’s amazing what lengths people would go to slow down the rate of the world’s demise. Death is inevitable. Stop killing innocent people🤥,COCO evaluation CONSPIRACY,1,1,1,1,1,1,3,1,1,1,1,1
